emp_no,birth_date,first_name,last_name,title,from_date,to_date,salary
484217,1954-08-08,JoAnne,Gomatam,Senior Staff,1999-11-26,9999-01-01,62364
484218,1954-07-22,Collette,Streng,Senior Staff,1994-10-03,9999-01-01,67869
484219,1953-09-26,Kwan,Vilarrasa,Engineer,1999-11-10,9999-01-01,40000
484328,1952-11-21,Hailing,Jenevein,Engineer,1999-10-02,9999-01-01,40000
484236,1954-09-30,Kazuyasu,Srimani,Senior Engineer,1999-10-02,9999-01-01,51711
484349,1952-04-26,Bluma,Swiss,Engineer,1999-05-13,9999-01-01,40000
484242,1953-07-09,Shawna,Lunt,Senior Engineer,1997-07-22,9999-01-01,41134
484249,1953-08-13,Visit,Lalonde,Senior Engineer,2001-10-27,9999-01-01,56725
484256,1952-06-25,Nobuyoshi,Paludetto,Senior Engineer,1994-02-22,9999-01-01,40000
484266,1952-08-03,Feipei,Schaaf,Senior Staff,2000-07-03,9999-01-01,45118
484357,1952-02-16,Berto,Chenney,Senior Engineer,1996-11-21,9999-01-01,40000
484271,1954-05-31,Hauke,Pettey,Assistant Engineer,2000-01-27,9999-01-01,59800
484275,1954-04-24,Shigeichiro,Engelmann,Staff,1999-11-23,9999-01-01,71995
484361,1954-03-15,Ugo,Hempstead,Senior Staff,1985-07-20,9999-01-01,49609
484279,1952-02-12,Gal,Remmers,Senior Staff,1996-09-07,9999-01-01,40000
484283,1954-09-25,Hidekazu,Aumann,Senior Staff,1997-02-04,9999-01-01,67349
484364,1954-12-17,Jacqueline,Rousseau,Senior Staff,1999-05-09,9999-01-01,40000
484286,1954-08-08,Prasadram,DasSarma,Engineer,1993-12-24,9999-01-01,52058
484291,1954-03-28,Feiyu,Orlowski,Senior Engineer,1994-02-21,9999-01-01,40000
484302,1952-10-29,Angel,Tomescu,Senior Engineer,1997-11-21,9999-01-01,42279
484305,1953-05-22,Tuval,Mawatari,Senior Staff,1990-10-30,9999-01-01,78800
484307,1954-03-12,Shiv,Rosay,Senior Staff,1998-12-14,9999-01-01,40000
484315,1952-11-23,Honglan,Gulak,Senior Staff,1997-02-15,9999-01-01,46617
484318,1952-12-14,Weijing,Marchegay,Senior Engineer,1992-09-07,9999-01-01,58391
484319,1953-01-18,Younwoo,Siprelle,Senior Engineer,1995-01-27,9999-01-01,46324
484516,1952-12-19,Shuzo,Schmezko,Staff,1998-07-25,9999-01-01,40000
484522,1954-06-16,Denis,Paciorek,Senior Staff,1993-10-03,9999-01-01,101237
484524,1952-08-31,Aria,Sullins,Senior Staff,1996-10-03,9999-01-01,40000
484527,1953-11-02,Divine,Kornatzky,Senior Engineer,2000-08-02,9999-01-01,52003
484532,1954-09-26,Arif,Vidya,Engineer,1996-12-24,9999-01-01,40000
484535,1954-11-25,Kaijung,Ritcey,Senior Staff,2001-09-04,9999-01-01,40000
484539,1954-03-07,Haldun,Poupard,Staff,1994-11-04,9999-01-01,59756
484540,1954-02-20,Jianhua,Potthoff,Engineer,1998-08-03,9999-01-01,47071
484546,1953-05-17,Lijia,Litzkow,Senior Staff,2000-11-01,9999-01-01,81721
484548,1953-11-02,Jaideep,Mondadori,Senior Engineer,2000-03-16,9999-01-01,40000
484550,1954-03-06,Moto,Daescu,Senior Staff,1995-07-20,9999-01-01,83028
484559,1954-02-15,Naraig,Pardalos,Senior Engineer,2000-12-18,9999-01-01,67731
484561,1952-09-14,Feiyu,Bridgland,Senior Staff,1993-10-12,9999-01-01,79318
484567,1952-12-11,Vugranam,Lindenbaum,Assistant Engineer,1997-11-08,9999-01-01,40000
484568,1953-06-12,Alexius,Bahr,Staff,1997-02-13,9999-01-01,52992
484583,1953-11-20,Xiping,Jording,Staff,1997-12-15,9999-01-01,77041
484585,1954-05-26,Alain,Pfau,Technique Leader,1993-02-26,9999-01-01,59015
484597,1954-02-10,Alejandro,Barriga,Senior Engineer,1990-07-25,9999-01-01,64710
484598,1952-05-28,Naraig,Swift,Senior Staff,1996-05-17,9999-01-01,40000
484602,1954-06-24,Kenroku,Akiyama,Senior Engineer,1991-02-12,9999-01-01,64415
484604,1953-03-23,Menkae,Einsfeld,Senior Staff,1998-10-27,9999-01-01,73138
484605,1954-11-07,Keung,Lorho,Engineer,1998-04-15,9999-01-01,40000
484611,1953-06-03,Breannda,Camarinopoulos,Senior Engineer,1999-05-12,9999-01-01,40000
484612,1952-09-15,Mohan,Junet,Engineer,1995-10-06,9999-01-01,63793
484619,1953-02-27,Fei,Fargier,Senior Staff,1988-04-18,9999-01-01,65097
484622,1954-07-31,Zengping,Merel,Senior Engineer,1996-10-15,9999-01-01,45963
484625,1954-10-30,Phule,Lortz,Senior Engineer,2001-08-17,9999-01-01,40000
484630,1954-07-08,Mads,Codenie,Staff,1995-02-17,9999-01-01,40000
484637,1953-03-21,Randi,Lund,Senior Engineer,1986-10-06,9999-01-01,40460
484639,1952-09-11,Denis,Valiente,Senior Engineer,1998-08-10,9999-01-01,51839
484645,1954-12-26,Danai,Talmor,Senior Staff,1997-02-08,9999-01-01,40000
484648,1954-05-27,Girolamo,Vingron,Senior Staff,1992-02-01,9999-01-01,50288
484651,1952-06-28,Mayumi,Nicolson,Technique Leader,1987-05-04,9999-01-01,49655
484655,1952-02-19,Heejo,Templeman,Senior Staff,1996-04-18,9999-01-01,57213
484658,1953-06-15,Mang,Kakkad,Senior Staff,1999-06-09,9999-01-01,51551
484672,1952-11-12,Uriel,Iisaka,Engineer,1996-01-11,9999-01-01,73405
484676,1952-07-19,Erez,Barbanera,Engineer,1997-10-21,9999-01-01,46327
484683,1953-07-24,Iara,Ranai,Senior Engineer,1995-10-06,9999-01-01,83839
484694,1953-08-30,Salvador,Alvarado,Engineer,1998-02-27,9999-01-01,42958
484695,1953-07-23,Marit,Katiyar,Staff,1999-09-12,9999-01-01,59335
484698,1952-04-21,Avishai,Bach,Senior Staff,1998-05-07,9999-01-01,40000
484702,1953-04-29,Sanjay,Plotkin,Senior Engineer,1993-06-18,9999-01-01,42351
484707,1953-07-22,Mahendra,Smeets,Senior Staff,1998-01-20,9999-01-01,62334
484708,1952-03-21,Mohua,Tchuente,Senior Staff,1997-07-27,9999-01-01,48344
484725,1952-03-06,Martina,Merel,Senior Engineer,1994-10-22,9999-01-01,64093
484728,1952-09-21,Mokhtar,Rosaz,Senior Staff,1998-01-02,9999-01-01,50063
484730,1953-03-28,Subhrajyoti,Solovay,Senior Engineer,1995-07-30,9999-01-01,70092
484734,1953-12-29,Rafols,Keohane,Technique Leader,1994-01-14,9999-01-01,45423
484736,1953-03-23,Radhakrishnan,Stamatiou,Senior Staff,1992-05-16,9999-01-01,99120
484739,1952-09-29,Cullen,Thummel,Senior Engineer,1998-09-08,9999-01-01,43984
484742,1953-06-06,Kousuke,Zumaque,Senior Staff,1995-01-18,9999-01-01,74356
484748,1953-05-12,Shridhar,Orlowska,Senior Staff,1996-10-25,9999-01-01,92989
484751,1952-05-24,Nobuyoshi,Coombs,Engineer,1999-10-05,9999-01-01,51364
484754,1953-03-11,Mario,Hebert,Senior Staff,1985-07-06,9999-01-01,44258
484755,1953-02-14,Mototsugu,Kobuchi,Senior Staff,1997-01-25,9999-01-01,45028
484774,1953-11-11,Brigham,Cherinka,Senior Staff,1998-07-14,9999-01-01,52782
484776,1953-10-11,Wojceich,Tzvieli,Senior Staff,1996-11-20,9999-01-01,55441
484777,1954-06-12,Chriss,Hettesheimer,Senior Staff,1993-10-21,9999-01-01,70018
484788,1953-09-06,Kwangyoen,Melton,Senior Engineer,1993-06-12,9999-01-01,44800
484368,1953-03-19,Yechiam,Litvinov,Engineer,1997-01-22,9999-01-01,79662
484794,1954-07-03,Uri,Comte,Senior Engineer,1996-02-22,9999-01-01,40000
484801,1954-05-22,Xiaobin,Zultner,Engineer,1996-02-29,9999-01-01,40303
484808,1954-12-29,Siddarth,Bale,Senior Engineer,1994-07-27,9999-01-01,56207
484811,1954-07-12,Fusako,Schrift,Senior Engineer,1993-04-03,9999-01-01,40000
484381,1953-07-22,Kazuhira,Perz,Staff,1999-01-26,9999-01-01,43176
484813,1952-04-18,Kousuke,Emiris,Staff,1996-06-01,9999-01-01,54561
484829,1952-11-11,Maris,Hettesheimer,Engineer,1998-09-14,9999-01-01,40000
484385,1954-07-18,Owen,DuCasse,Engineer,1994-11-02,9999-01-01,40000
484396,1954-09-25,Janalee,Lortz,Senior Staff,1993-04-24,9999-01-01,77049
484846,1954-08-05,Khalil,Greibach,Senior Engineer,1999-03-23,9999-01-01,44430
484855,1953-03-23,Zhiwei,Curless,Technique Leader,1993-08-19,9999-01-01,40000
484856,1954-07-27,Martine,Junet,Senior Staff,1997-12-14,9999-01-01,40000
484857,1954-02-16,Kwok,Fioravanti,Senior Engineer,1998-03-21,9999-01-01,78272
484870,1952-03-26,Honglan,Farrag,Staff,1997-01-04,9999-01-01,87163
484900,1952-04-11,Deborah,Halevi,Senior Engineer,1994-09-28,9999-01-01,40000
484905,1953-07-18,Fabrizio,Kroft,Senior Engineer,1997-05-03,9999-01-01,40000
484914,1952-10-10,Weijing,Crelier,Senior Engineer,1995-05-20,9999-01-01,76088
484916,1953-01-29,Maren,Hofstetter,Senior Staff,1998-04-19,9999-01-01,40000
484921,1952-11-14,Abdelghani,Waleschkowski,Senior Engineer,1996-03-26,9999-01-01,40827
484928,1954-04-13,Yuchang,Litzler,Senior Staff,1997-01-23,9999-01-01,40000
484933,1952-03-14,Masako,Beerel,Senior Staff,1994-05-20,9999-01-01,72783
484943,1953-10-07,Danel,Iivonen,Senior Staff,1995-08-05,9999-01-01,48422
484946,1953-02-20,Narain,Fritzsche,Senior Engineer,1987-12-05,9999-01-01,41272
484947,1954-12-27,Giap,Plesums,Senior Engineer,1991-11-27,9999-01-01,54324
484951,1952-10-28,Branimir,Lichtner,Senior Staff,1995-12-31,9999-01-01,62043
484980,1952-02-20,Dulce,Montresor,Senior Engineer,1985-09-15,9999-01-01,40000
484985,1953-01-23,Fei,Gide,Senior Engineer,1993-07-23,9999-01-01,49979
484989,1953-06-22,Clyde,Jumpertz,Senior Staff,1994-10-07,9999-01-01,68597
484990,1954-02-11,Sham,Bernini,Senior Engineer,1995-09-03,9999-01-01,40000
484997,1954-04-06,Ravishankar,Oppitz,Senior Engineer,1994-04-20,9999-01-01,40000
485000,1952-08-28,Conor,Quaggetto,Senior Staff,1993-10-08,9999-01-01,64730
485009,1953-04-07,Fei,Baer,Senior Engineer,1997-06-07,9999-01-01,49868
485012,1954-02-08,Xuejia,Delgrossi,Senior Engineer,1992-10-22,9999-01-01,57599
485020,1952-07-11,Zito,Zirintsis,Engineer,1997-05-05,9999-01-01,45845
485034,1952-04-12,Oguz,Zeleznik,Staff,1996-08-28,9999-01-01,85612
485039,1954-02-26,Shugo,Zhang,Senior Engineer,1990-11-09,9999-01-01,57549
485041,1954-09-25,Chaitali,Bugaenko,Senior Engineer,1986-05-17,9999-01-01,40000
485044,1952-08-31,Josyula,Angelov,Senior Staff,1996-01-25,9999-01-01,68452
485047,1953-04-21,Shugo,Chiola,Engineer,1997-04-27,9999-01-01,43500
485054,1954-02-01,Kien,Qiwen,Senior Staff,1999-08-25,9999-01-01,83364
485055,1954-11-24,Cullen,Zyda,Senior Engineer,1992-11-29,9999-01-01,40000
485058,1952-12-13,Jamaludin,Curless,Senior Staff,1992-08-16,9999-01-01,46873
485065,1952-09-15,Ute,Poujol,Staff,2000-01-08,9999-01-01,40000
485068,1955-01-01,Niranjan,Spieker,Senior Staff,2001-06-11,9999-01-01,66613
485069,1954-06-09,Alassane,Riexinger,Senior Engineer,1993-05-14,9999-01-01,42684
485072,1952-11-03,Katsuyuki,Casley,Senior Engineer,1999-03-04,9999-01-01,41735
485080,1954-08-20,Randy,Cochrane,Senior Engineer,1994-04-05,9999-01-01,40000
485083,1952-12-22,Holgard,Huxford,Senior Staff,1994-11-11,9999-01-01,53317
485090,1954-04-16,Hongzhu,Chinen,Senior Engineer,1988-04-28,9999-01-01,53410
485093,1953-08-09,Marie,Porotnikoff,Senior Staff,2000-01-19,9999-01-01,57170
485109,1954-09-04,Satosi,Swift,Technique Leader,1997-03-18,9999-01-01,50349
485110,1954-09-06,Masami,Henders,Senior Engineer,2001-03-05,9999-01-01,61267
485122,1954-08-30,Frederique,Negoita,Senior Staff,1998-09-01,9999-01-01,58442
485138,1954-03-20,Manohar,Papsdorf,Engineer,1999-03-30,9999-01-01,40000
485154,1952-03-26,Jayesh,Hertweck,Assistant Engineer,1999-08-03,9999-01-01,66950
485163,1954-02-13,Zhensheng,Rusmann,Senior Engineer,1995-10-04,9999-01-01,42108
485164,1952-05-27,Zhensheng,Rossi,Senior Staff,1992-01-12,9999-01-01,54806
485170,1952-05-03,Kagan,Condotta,Technique Leader,1996-09-16,9999-01-01,50637
485172,1953-07-11,Stella,Parascandalo,Senior Engineer,1993-01-07,9999-01-01,40000
485178,1954-09-13,Miyeon,Bojadziev,Senior Engineer,2000-01-13,9999-01-01,55096
485189,1952-05-24,Sigeru,Kemmerer,Engineer,1997-06-07,9999-01-01,40000
485190,1953-11-08,Yongdong,Petereit,Senior Staff,1996-01-30,9999-01-01,67234
485191,1953-09-12,Yonghoan,Cochrane,Technique Leader,1998-07-17,9999-01-01,40000
485192,1954-11-25,Ronghao,Alpin,Senior Engineer,1995-06-03,9999-01-01,43500
485195,1953-05-15,Pranjal,Nanard,Senior Staff,2000-08-11,9999-01-01,47139
485198,1952-08-02,Snehasis,Vadhan,Engineer,1996-04-07,9999-01-01,40000
484398,1954-07-03,Qiwen,Borstler,Senior Engineer,1992-04-27,9999-01-01,40000
485205,1952-09-06,Yefim,Taneja,Senior Staff,1990-05-28,9999-01-01,106305
485212,1954-09-08,Magdalena,Besancenot,Senior Engineer,2002-04-26,9999-01-01,40000
485214,1954-12-10,Yurij,Marquardt,Senior Engineer,1993-12-22,9999-01-01,56702
484403,1954-02-21,Arnould,Minakawa,Engineer,1995-09-14,9999-01-01,40000
484421,1953-03-17,Serge,Hanratty,Senior Staff,1992-01-21,9999-01-01,80978
485238,1952-03-20,Heather,Gargeya,Senior Engineer,1998-12-23,9999-01-01,69847
485244,1954-08-11,George,Bage,Senior Staff,1997-12-13,9999-01-01,72054
484424,1954-09-05,Yifei,Pashtan,Engineer,2000-08-30,9999-01-01,61588
484433,1954-08-21,Huican,Geffroy,Staff,2000-01-08,9999-01-01,58391
484436,1954-05-08,Mechthild,Munck,Staff,1996-10-19,9999-01-01,40000
484440,1954-09-03,Munehiko,Dayang,Senior Engineer,1991-10-10,9999-01-01,40000
485250,1953-08-30,Sungwon,Schrift,Staff,1997-11-25,9999-01-01,65504
485251,1953-05-15,Cedric,Kenevan,Senior Staff,1995-10-18,9999-01-01,44473
484447,1952-04-11,Christophe,Rajaraman,Senior Engineer,1998-10-21,9999-01-01,54556
485263,1952-02-29,Kamakshi,Lichtman,Senior Engineer,1996-07-09,9999-01-01,40000
484458,1952-05-28,Xiaocheng,Bahk,Senior Engineer,1994-11-21,9999-01-01,52908
484461,1954-01-20,Karsten,Caine,Senior Staff,2002-02-11,9999-01-01,50302
484471,1952-10-28,Sastry,Panienski,Senior Staff,1997-07-01,9999-01-01,40000
485301,1954-06-20,Augustine,Zastre,Senior Engineer,1995-03-01,9999-01-01,62639
485304,1954-08-18,Elvia,Pagter,Senior Engineer,1998-02-27,9999-01-01,40000
485321,1952-05-17,Froduald,Rouquie,Senior Staff,1999-02-22,9999-01-01,70383
485323,1954-05-24,Palash,Sabnani,Senior Staff,1994-12-08,9999-01-01,89898
485327,1952-07-06,Saniya,Valtorta,Senior Engineer,1999-04-24,9999-01-01,40000
485336,1954-01-24,Leon,Shinomoto,Senior Staff,2000-10-04,9999-01-01,40000
485341,1953-09-20,Mohammed,Validov,Senior Engineer,1998-11-21,9999-01-01,47489
485346,1953-06-15,Michaela,Thimonier,Senior Engineer,1998-02-26,9999-01-01,40000
485352,1952-03-16,Jacqueline,Fraisse,Senior Staff,1995-10-21,9999-01-01,58971
485363,1953-07-05,Mikhail,Serre,Senior Staff,1994-06-01,9999-01-01,59026
485365,1952-12-12,Menkae,Dichev,Senior Engineer,1999-05-13,9999-01-01,52181
485369,1954-06-28,Hyuckchul,Schonegge,Senior Staff,1994-04-23,9999-01-01,76410
485372,1954-01-24,Mingdong,Staudhammer,Senior Engineer,1991-04-23,9999-01-01,40000
485375,1952-05-04,Kenton,Rusmann,Senior Staff,1998-02-28,9999-01-01,83989
485381,1953-01-20,Aral,Vingron,Senior Staff,1993-06-19,9999-01-01,60623
485404,1952-06-06,Bangqing,Hebert,Senior Engineer,1990-01-14,9999-01-01,40000
485422,1952-04-06,Doohun,Kornatzky,Senior Engineer,1991-04-23,9999-01-01,40000
485423,1953-05-23,Siddarth,Eterovic,Senior Staff,2000-02-11,9999-01-01,44958
485430,1952-03-30,Sastry,Rissanen,Senior Engineer,1993-07-11,9999-01-01,63034
485436,1953-08-05,Boguslaw,Ginesta,Senior Staff,1994-05-15,9999-01-01,63692
485442,1953-12-05,Genta,Capobianchi,Engineer,1997-11-03,9999-01-01,49007
485443,1953-11-09,Guangming,Lyonns,Senior Staff,1994-11-01,9999-01-01,46685
485449,1953-10-22,Arup,Serna,Senior Staff,1989-01-19,9999-01-01,40000
485457,1954-09-14,Angel,Alencar,Engineer,1998-03-24,9999-01-01,72969
485467,1952-08-07,Rayond,Peac,Senior Engineer,1992-04-04,9999-01-01,47718
485476,1953-11-21,Wilmer,Fortenbacher,Engineer,1995-08-28,9999-01-01,47900
485481,1952-12-03,Shichao,Akaboshi,Senior Engineer,1989-09-21,9999-01-01,40000
485487,1954-09-14,Goetz,Roohalamini,Senior Staff,1994-11-06,9999-01-01,93536
485492,1953-06-28,Kaijung,Waymire,Staff,1998-08-17,9999-01-01,47682
485500,1952-03-27,Kristian,Kroon,Senior Staff,2000-12-11,9999-01-01,98277
485511,1954-08-27,Yongqiao,Bondorf,Senior Staff,1998-04-13,9999-01-01,40000
485557,1954-03-03,Marko,Kinley,Engineer,1996-04-18,9999-01-01,46353
485559,1954-05-17,Premal,Gist,Senior Staff,1992-12-24,9999-01-01,61938
485560,1954-01-26,Moon,Tanemo,Senior Engineer,1995-05-13,9999-01-01,40000
484475,1953-02-21,Hiroyasu,Cheshire,Senior Staff,1999-02-01,9999-01-01,91138
485571,1954-05-30,Baruch,Wursthorn,Senior Staff,1994-12-22,9999-01-01,40000
485576,1954-10-17,Berry,Rassart,Senior Staff,1992-08-13,9999-01-01,43775
484480,1952-02-23,Doohun,Salvesen,Senior Staff,1990-05-20,9999-01-01,82103
485591,1952-03-07,Peternela,Pleszkun,Technique Leader,1995-10-07,9999-01-01,67492
484482,1953-11-20,Vishv,Improta,Senior Engineer,1995-11-12,9999-01-01,40000
485602,1952-07-17,Baoqiu,Murillo,Senior Staff,1992-11-25,9999-01-01,61097
485603,1952-08-08,Tse,Denti,Senior Engineer,1991-04-19,9999-01-01,51006
485604,1954-07-01,Shem,Tagansky,Senior Staff,2001-12-06,9999-01-01,59792
484491,1952-11-27,Atreye,Maierhofer,Senior Engineer,1986-01-06,9999-01-01,49931
485614,1953-03-14,Licheng,Demke,Senior Engineer,1996-08-16,9999-01-01,48174
484499,1953-11-04,Sergi,Ramras,Senior Engineer,1999-12-23,9999-01-01,40000
484502,1952-03-24,Jessie,Matzat,Engineer,1993-12-31,9999-01-01,40000
484504,1952-09-02,Gou,Orlowski,Senior Staff,1992-01-02,9999-01-01,67440
485802,1954-05-23,Arch,Blokdijk,Senior Engineer,1991-07-08,9999-01-01,58777
485616,1953-09-02,Make,Back,Senior Engineer,1998-03-17,9999-01-01,40000
485621,1953-02-09,Bader,Bratsberg,Senior Staff,1994-12-21,9999-01-01,72872
485625,1954-08-08,Huei,Michaels,Senior Staff,1990-10-06,9999-01-01,52820
485638,1954-02-28,Faiza,Syrotiuk,Senior Staff,1993-11-30,9999-01-01,48994
485639,1952-07-19,Arumugam,Lorin,Staff,1999-12-17,9999-01-01,40000
485646,1954-06-28,Masadi,Farris,Senior Staff,1990-11-03,9999-01-01,56976
485651,1952-02-13,Aruna,Anger,Senior Engineer,1999-05-27,9999-01-01,40000
485657,1953-01-10,Zhonghua,Hanabata,Senior Staff,1999-10-12,9999-01-01,40000
485662,1952-07-17,Fei,Schaar,Staff,1998-08-25,9999-01-01,40000
485681,1954-12-20,Fen,Flowers,Senior Engineer,1995-10-31,9999-01-01,52541
485686,1952-08-13,Sariel,Flanders,Senior Engineer,1998-11-30,9999-01-01,56897
485688,1954-11-07,Tzu,Jeong,Senior Staff,2001-06-19,9999-01-01,76491
485690,1953-05-25,Keiichiro,Coombs,Senior Engineer,1998-05-18,9999-01-01,47122
485692,1953-12-24,Erzsebet,Valiente,Senior Staff,1993-05-25,9999-01-01,87178
485697,1953-03-31,Terresa,Hanratty,Senior Staff,1990-06-09,9999-01-01,40000
485704,1953-04-08,Adit,Murtha,Senior Engineer,1997-06-07,9999-01-01,53562
485707,1954-10-24,Reuven,McClure,Staff,1995-02-03,9999-01-01,54377
485709,1954-10-31,Maris,Peternell,Senior Staff,1999-02-24,9999-01-01,40000
485728,1952-12-19,Duri,Panienski,Engineer,1999-02-28,9999-01-01,40000
485729,1952-07-28,Demin,Dayang,Senior Staff,2000-01-14,9999-01-01,79576
485732,1952-05-24,Gererd,Kemmerer,Staff,1999-02-13,9999-01-01,63739
485733,1953-04-08,Cristinel,Heuter,Senior Staff,1996-04-01,9999-01-01,48238
485757,1953-10-21,Fumiya,Ratnaker,Senior Engineer,1993-11-14,9999-01-01,55751
485761,1954-01-07,Fay,Plessier,Senior Engineer,1998-07-24,9999-01-01,40000
485803,1952-09-12,Manton,Hasham,Senior Engineer,1992-09-12,9999-01-01,48282
485769,1954-12-16,Kinh,Wroclawski,Staff,1994-02-15,9999-01-01,67304
485773,1953-10-27,Shalesh,Denny,Staff,1999-05-27,9999-01-01,70182
485776,1952-06-15,Shunichi,Schach,Technique Leader,1987-01-18,9999-01-01,52064
485787,1953-01-28,Shahab,Herath,Senior Staff,1991-10-08,9999-01-01,60727
485790,1954-12-27,Oscal,Munoz,Senior Staff,2001-08-07,9999-01-01,55675
485798,1954-11-24,Barun,Georgakopoulos,Senior Staff,1991-06-10,9999-01-01,68187
485986,1952-05-04,Arlette,Peris,Engineer,1998-10-29,9999-01-01,40000
485988,1953-10-03,Nevin,Speel,Senior Engineer,1998-03-16,9999-01-01,40000
485991,1952-03-12,Mario,Gist,Senior Engineer,1999-12-28,9999-01-01,45177
485997,1952-05-01,Filipe,Parfitt,Senior Engineer,1997-02-20,9999-01-01,45056
486001,1954-02-13,Candido,Zweizig,Senior Engineer,1997-04-12,9999-01-01,58514
486010,1954-11-17,Shigeu,McConalogue,Senior Staff,2001-01-02,9999-01-01,40000
486012,1954-04-22,Ramzi,Shanbhogue,Senior Engineer,2002-07-08,9999-01-01,51735
486046,1954-01-11,Shigeichiro,Uehara,Senior Engineer,1996-07-19,9999-01-01,53869
486054,1954-06-30,Dante,Kalafatis,Senior Staff,1996-08-27,9999-01-01,53740
486062,1952-03-22,Subhash,Luders,Senior Engineer,2000-11-16,9999-01-01,60321
486063,1954-11-02,Francesca,Khasidashvili,Staff,1999-08-12,9999-01-01,55998
486067,1953-10-22,Dhritiman,Lichtner,Senior Staff,1993-11-01,9999-01-01,50008
486070,1954-01-18,Pasqua,Diderrich,Senior Engineer,1999-07-05,9999-01-01,79307
486071,1954-10-26,Tse,Thambidurai,Senior Staff,1995-05-24,9999-01-01,56465
486083,1954-04-30,Morrie,Rosenbaum,Senior Staff,1987-10-27,9999-01-01,72808
486087,1954-05-30,Huican,Peak,Technique Leader,1994-01-29,9999-01-01,45664
486104,1953-07-24,Leen,Plessier,Senior Staff,1995-02-01,9999-01-01,44888
486113,1953-06-06,Shigenori,Ratnaker,Senior Engineer,1997-12-09,9999-01-01,45534
486118,1953-03-23,Shigeu,Brendel,Senior Staff,1994-09-21,9999-01-01,81251
486134,1953-10-03,Khatoun,Barriga,Senior Staff,1995-07-16,9999-01-01,40000
486136,1952-09-17,Steve,Nitsche,Engineer,1998-05-10,9999-01-01,54063
486140,1954-08-19,Giap,Wiegley,Senior Engineer,1996-04-11,9999-01-01,41031
486143,1954-02-12,Fai,Decaestecker,Senior Engineer,1985-11-17,9999-01-01,40833
486144,1953-01-10,Ravishankar,Fetvedt,Technique Leader,1995-04-24,9999-01-01,60722
486147,1954-02-09,Nidapan,Lubachevsky,Senior Engineer,2001-01-04,9999-01-01,50300
486152,1953-12-19,Saeed,Guenter,Senior Staff,1995-09-11,9999-01-01,56405
486153,1952-12-17,Zorica,Gien,Senior Staff,1999-10-14,9999-01-01,40000
486166,1953-01-09,Akeno,Berztiss,Engineer,1999-09-30,9999-01-01,40000
486171,1953-11-02,Sailaja,Assaf,Senior Staff,1996-01-12,9999-01-01,46313
486172,1954-12-25,Byong,Sluis,Senior Staff,1999-07-17,9999-01-01,40000
486174,1954-01-23,Mabo,Sinitsyn,Senior Staff,1996-05-23,9999-01-01,57405
486176,1954-02-16,Rayond,Babb,Senior Engineer,1990-05-11,9999-01-01,41310
485806,1952-02-17,Zdislav,Falco,Engineer,1998-06-05,9999-01-01,52486
486179,1952-06-16,Souichi,Bage,Senior Engineer,1995-11-04,9999-01-01,63438
486184,1953-03-11,Hideo,Serna,Senior Engineer,1994-02-03,9999-01-01,40000
486191,1953-04-03,Giri,Collette,Senior Staff,1999-07-17,9999-01-01,61474
485810,1954-11-16,Rasikan,Gunderson,Engineer,2001-05-22,9999-01-01,40000
486198,1952-04-25,Jaroslava,Danner,Senior Staff,1991-10-22,9999-01-01,68506
486201,1954-02-13,Sadegh,Foote,Senior Staff,1992-09-23,9999-01-01,76126
485815,1953-02-15,Zijian,Barriga,Senior Engineer,1995-04-22,9999-01-01,46522
486205,1953-03-21,Bodh,Baez,Senior Engineer,1998-11-09,9999-01-01,40875
486206,1953-03-22,Kasidit,Pearson,Senior Staff,1995-01-04,9999-01-01,48351
